scenario,plasma_distance,plasma_passes,plasma_power,plasma_speed,pretreatment,loss,c1,macrorep,iteration,cumulative_max_loss,c1_cumulative_max_loss,best_row_number
3,8.851025020705713,1,379.509837125234,137.29681530449207,dry_tissue,6.268305045552947,1.0,1,44,7.20819869016217,1,28
2,7.963245575273543,21,420.834630150708,15.761079045260416,compressed_air,6.169630649169978,2.0,1,45,7.20819869016217,1,28
2,15.052114814049641,20,354.9107897336089,197.0983008139643,dry_tissue,5.344496983939775,2.0,1,46,7.20819869016217,1,28
3,19.770606143285562,26,331.2138931464573,163.12338809569812,degreasing,5.001934317621043,1.0,1,47,7.20819869016217,1,28
2,14.712103481569079,21,379.67981741947904,109.60062997424285,US_bath,4.610153113234325,2.0,1,48,7.20819869016217,1,28
3,6.4921628970874234,40,396.2886584602875,132.01889464242112,US_bath,6.1066283030501545,1.0,1,49,7.20819869016217,1,28
3,6.478620737464386,35,453.2727398509972,222.16241433633115,degreasing,7.395695765433571,1.0,1,50,7.395695765433571,1,50
2,12.746522455055134,30,473.97247401769914,208.7912726001838,compressed_air,6.169630649169978,2.0,1,51,7.395695765433571,1,50
1,19.815446077342255,4,415.2703906790694,13.050728123299281,degreasing,4.610153113234325,2.0,1,52,7.395695765433571,1,50
1,6.116990546242773,25,342.02817483600325,167.4753504310097,US_bath,4.610153113234325,2.0,1,53,7.395695765433571,1,50
1,6.405381145949514,45,347.4277512173998,72.66428558445593,degreasing,4.610153113234325,2.0,1,54,7.395695765433571,1,50
2,14.678661477437934,41,479.0978614113488,169.25727956509004,dry_tissue,5.344496983939775,2.0,1,55,7.395695765433571,1,50
1,12.833120938579466,45,351.9536662415071,14.428974441280225,dry_tissue,4.610153113234325,2.0,1,56,7.395695765433571,1,50
1,10.089597718574538,14,355.68379848621146,154.24238648110037,dry_tissue,4.610153113234325,2.0,1,57,7.395695765433571,1,50
2,16.555544931826162,28,481.2179814454553,80.63996440014677,degreasing,5.043512751384506,2.0,1,58,7.395695765433571,1,50
3,11.859222789603104,29,333.49795452982596,40.2963307337015,compressed_air,5.970770818254147,1.0,1,59,7.395695765433571,1,50
2,7.950160241971798,16,345.1746868244178,99.00973898162273,dry_tissue,5.344496983939775,2.0,1,60,7.395695765433571,1,50
3,9.050780050845233,45,435.67601448831107,233.95043957461485,degreasing,6.995923610504495,1.0,1,61,7.395695765433571,1,50
3,6.660023496169912,29,456.03279691780415,232.24365647358715,US_bath,7.467805748642285,1.0,1,62,7.467805748642285,1,62
3,4.300571462322246,34,484.8749334499078,202.62150633707324,degreasing,7.26864111744988,2.0,1,63,7.467805748642285,1,62
3,7.782646675194531,31,467.85886450962386,208.95702881632516,US_bath,7.259934973196264,1.0,1,64,7.467805748642285,1,62
3,6.838117977380492,27,444.333473334684,241.73516264005139,US_bath,7.5255039246745525,1.0,1,65,7.5255039246745525,1,65
3,6.893448132734629,32,450.96337920716974,244.83074630839087,US_bath,7.427214687871997,1.0,1,66,7.5255039246745525,1,65
3,6.293487063341669,27,439.9479172422557,219.76963952384008,US_bath,7.472464637510656,1.0,1,67,7.5255039246745525,1,65
3,5.822680770037303,28,439.4770462570681,211.69580741847784,US_bath,7.424791580473173,1.0,1,68,7.5255039246745525,1,65
3,5.374838117811711,27,452.11355987478726,227.4551663607199,US_bath,7.51474320152225,2.0,1,69,7.5255039246745525,1,65
3,7.274096993665452,26,442.707571507474,239.7076164857823,US_bath,7.525008374961266,1.0,1,70,7.5255039246745525,1,65
3,7.711335304013368,26,439.19278682587793,247.48894695082853,US_bath,7.5126354132726645,1.0,1,71,7.5255039246745525,1,65
3,7.589021047155558,26,442.99936005682105,239.32656596918918,US_bath,7.510273206993524,1.0,1,72,7.5255039246745525,1,65
3,7.524670685290472,26,441.89071766199737,242.1261186399776,US_bath,7.517593775849715,1.0,1,73,7.5255039246745525,1,65
1,8.386826300170496,26,439.4869867334154,222.43404948140437,US_bath,4.610153113234325,2.0,1,74,7.5255039246745525,1,65
3,7.967363838008328,26,440.7343724666905,243.4677683070631,US_bath,7.489707495571215,1.0,1,75,7.5255039246745525,1,65
3,7.584850334114496,26,438.0161602978426,237.2740442670476,US_bath,7.497413811924622,1.0,1,76,7.5255039246745525,1,65
2,7.031881776009175,26,436.39556629335186,225.8883809225804,US_bath,4.610153113234325,2.0,1,77,7.5255039246745525,1,65
3,7.0801166200602665,26,449.02915352584716,242.3654388440777,US_bath,7.5457570762553,1.0,1,78,7.5457570762553,1,78
3,7.269680772762364,26,437.23213442121454,238.844869870385,US_bath,7.513507025034631,1.0,1,79,7.5457570762553,1,78
3,7.0620611275030525,27,439.6291733763357,243.74908517350696,US_bath,7.516373340357075,1.0,1,80,7.5457570762553,1,78
3,6.659628168519461,26,454.87099358686777,246.26579448357728,US_bath,7.569188679843019,1.0,1,81,7.569188679843019,1,81
3,6.60984625025487,27,445.3263369209253,227.32315302397242,US_bath,7.495971978914552,1.0,1,82,7.569188679843019,1,81
3,7.190829960132745,26,455.9318852534209,232.67028648345044,US_bath,7.525293682268728,1.0,1,83,7.569188679843019,1,81
3,6.66856264159091,26,453.20494625172586,243.46881330738756,compressed_air,7.8444414385926935,1.0,1,84,7.8444414385926935,1,84
3,8.05892927332064,26,453.35829062030683,249.10991657934053,compressed_air,7.816394379994233,1.0,1,85,7.8444414385926935,1,84
3,8.386083947707835,26,460.63176609281504,237.16890540482905,compressed_air,7.785780046011667,1.0,1,86,7.8444414385926935,1,84
1,7.477620068084074,26,454.2950649895033,206.42440175675665,compressed_air,4.610153113234325,2.0,1,87,7.8444414385926935,1,84
3,8.787882072058983,26,457.4327572838261,245.4825527225632,compressed_air,7.76217080085212,1.0,1,88,7.8444414385926935,1,84
3,6.207033101773278,26,453.2291520145581,236.39724018056214,compressed_air,7.840018310575096,1.0,1,89,7.8444414385926935,1,84
3,5.401569222841033,25,449.12248390174324,237.00011467224226,compressed_air,7.85288794428025,2.0,1,90,7.8444414385926935,1,84
3,6.97860412444563,26,452.47386832851953,235.79193130697013,compressed_air,7.83128053694381,1.0,1,91,7.8444414385926935,1,84
3,6.7017609673113565,26,456.701054266931,235.37375324954795,compressed_air,7.835478514355299,1.0,1,92,7.8444414385926935,1,84
3,6.560233192170929,26,455.8954927042658,241.436139335341,compressed_air,7.844077133869368,1.0,1,93,7.8444414385926935,1,84
3,6.409832741559933,26,456.87542866735504,233.53890222865132,compressed_air,7.835895861442788,1.0,1,94,7.8444414385926935,1,84
3,6.443652256591563,25,452.26715392737003,238.53353396763848,compressed_air,7.851102030738847,1.0,1,95,7.851102030738847,1,95
3,6.371721977151909,25,454.4149182457224,241.24677949986685,compressed_air,7.855472857680284,1.0,1,96,7.855472857680284,1,96
3,6.5815810200681195,25,453.6199617227394,240.41655008336483,compressed_air,7.85248404685259,1.0,1,97,7.855472857680284,1,96
3,6.350058415764696,25,452.5697712821934,235.343450136447,compressed_air,7.848436347599629,1.0,1,98,7.855472857680284,1,96
3,6.763275447097841,25,452.18391174973846,238.95512409565885,compressed_air,7.84836242344634,1.0,1,99,7.855472857680284,1,96
3,6.2962537434159795,25,455.45559830048455,241.42216266276367,compressed_air,7.8565736805467665,1.0,1,100,7.8565736805467665,1,100
3,6.534107528212963,25,453.1792842139234,242.55891441590958,dry_tissue,7.722387687352791,1.0,1,101,7.8565736805467665,1,100
3,6.355770028020332,24,455.60318315814476,238.42287144599604,compressed_air,7.8631880225352315,1.0,1,102,7.8631880225352315,1,102
3,6.483836581935739,24,452.74147334149364,225.92716527950287,compressed_air,7.847433649196327,1.0,1,103,7.8631880225352315,1,102
3,6.777047265503627,24,460.6225388856954,235.38958433385721,compressed_air,7.857108514998293,1.0,1,104,7.8631880225352315,1,102
3,6.656721773515546,24,450.6619985634401,248.86239765200602,degreasing,7.688694662546741,1.0,1,105,7.8631880225352315,1,102
3,6.5526456118461445,24,455.9425745671765,239.848466727892,compressed_air,7.863075631673436,1.0,1,106,7.8631880225352315,1,102
2,6.35026564434929,24,458.3924499128617,208.84695613432757,compressed_air,6.169630649169978,2.0,1,107,7.8631880225352315,1,102
1,6.471286892080246,24,448.96907966241605,230.91252952385807,compressed_air,4.610153113234325,2.0,1,108,7.8631880225352315,1,102
2,6.444234280069263,24,456.8735012229118,233.95792173458358,dry_tissue,5.344496983939775,2.0,1,109,7.8631880225352315,1,102
3,6.595281323092161,24,465.6554640557904,231.82865951112217,degreasing,7.668222194937837,1.0,1,110,7.8631880225352315,1,102
2,6.686305504183396,24,458.8914018661063,234.7695916670782,compressed_air,6.169630649169978,2.0,1,111,7.8631880225352315,1,102
3,5.786922984245132,24,464.4430327426984,230.8906652808652,compressed_air,7.859068195135618,2.0,1,112,7.8631880225352315,1,102
3,5.7012689109176,24,461.3304230096495,231.26082565747737,compressed_air,7.860073199414117,2.0,1,113,7.8631880225352315,1,102
3,6.832259219368148,24,459.31468841094164,235.5278061482348,dry_tissue,7.724445716927155,1.0,1,114,7.8631880225352315,1,102
3,6.149886678397695,24,459.14595371709333,232.88604814408578,compressed_air,7.8596158735543895,1.0,1,115,7.8631880225352315,1,102
3,6.247916459969703,24,456.42440943467386,238.10754261192923,compressed_air,7.863904412483401,1.0,1,116,7.863904412483401,1,116
3,6.330242999719039,24,452.293182080902,237.52688861823498,compressed_air,7.861052126048946,1.0,1,117,7.863904412483401,1,116
2,6.428735330727701,24,459.4266419598815,236.222773859841,compressed_air,6.169630649169978,2.0,1,118,7.863904412483401,1,116
3,4.874230168551248,24,452.72184248360634,241.16717768830392,compressed_air,7.870110081146974,2.0,1,119,7.863904412483401,1,116
3,6.31416426161831,24,453.00292284447903,234.3438853667754,compressed_air,7.858257411773551,1.0,1,120,7.863904412483401,1,116
3,6.571957371557343,24,455.35126115913613,239.35627678128566,compressed_air,7.862198615123301,1.0,1,121,7.863904412483401,1,116
3,6.262056532279987,24,453.8311619953576,236.0714694650863,compressed_air,7.860779023231137,1.0,1,122,7.863904412483401,1,116
3,6.370036704277775,24,453.47564514723774,240.30798551460046,dry_tissue,7.735186763672149,1.0,1,123,7.863904412483401,1,116
3,6.345399600099138,24,456.1519354700373,235.59219699798948,compressed_air,7.860548395559862,1.0,1,124,7.863904412483401,1,116
3,6.27744291715479,24,457.53619634535386,241.83264165020998,degreasing,7.688798991371349,1.0,1,125,7.863904412483401,1,116
3,6.646904493094506,24,453.1803290529609,238.40132773141553,compressed_air,7.859599500157105,1.0,1,126,7.863904412483401,1,116
3,6.602923689138307,24,455.5778620854113,238.53586047618015,compressed_air,7.8611665029854025,1.0,1,127,7.863904412483401,1,116
3,6.4392102045711646,23,456.4116786870424,237.00218025789798,compressed_air,7.871197108157097,1.0,1,128,7.871197108157097,1,128
3,6.160480185342291,23,457.70123144771327,238.53931825205498,compressed_air,7.87500003922171,1.0,1,129,7.87500003922171,1,129
3,6.42244120504554,22,457.0833975452455,237.4927363444141,compressed_air,7.881206166670063,1.0,1,130,7.881206166670063,1,130
3,6.678467672443187,22,459.4317937188857,222.39035486236702,compressed_air,7.8654149346380695,1.0,1,131,7.881206166670063,1,130
3,6.9614289228070705,23,455.6121428278732,233.82743696649788,compressed_air,7.862127148293617,1.0,1,132,7.881206166670063,1,130
3,6.211522007871967,22,461.47552777980695,231.75272550022714,compressed_air,7.878814382687764,1.0,1,133,7.881206166670063,1,130
3,6.148538094180714,20,456.91035073601336,237.7315913325406,compressed_air,7.899425298818711,1.0,1,134,7.899425298818711,1,134
3,5.483727196909936,20,460.88059225121447,227.23200053482003,compressed_air,7.896476542756684,2.0,1,135,7.899425298818711,1,134
3,6.343266977598278,20,456.5564386321295,230.10017088190037,compressed_air,7.892937421374579,1.0,1,136,7.899425298818711,1,134
3,5.586613293087405,21,461.29493993438365,229.20381859008899,compressed_air,7.8888921263401155,2.0,1,137,7.899425298818711,1,134
3,6.292087711449625,20,459.6256328261344,232.3656031093244,compressed_air,7.896107376856381,1.0,1,138,7.899425298818711,1,134
3,6.074275991697776,19,457.04351297564034,239.66222565113043,compressed_air,7.907779253238822,1.0,1,139,7.907779253238822,1,139
3,6.04745222257518,20,458.5760950694272,232.9731842870858,compressed_air,7.897648340586745,1.0,1,140,7.907779253238822,1,139
3,7.090779320458198,19,456.34500945079037,237.24708239549224,dry_tissue,7.779956583127282,1.0,1,141,7.907779253238822,1,139
3,5.198780822974301,19,462.49210616925404,230.99971292667865,compressed_air,7.908155317205486,2.0,1,142,7.907779253238822,1,139
1,5.960928247832313,20,459.39217966619,234.29271366527215,compressed_air,4.610153113234325,2.0,1,143,7.907779253238822,1,139
3,6.173322602726404,19,458.7562262416202,238.03289088246896,compressed_air,7.907227368799074,1.0,1,144,7.907779253238822,1,139
3,5.9997619309466605,19,457.6231961188703,232.4968742768519,compressed_air,7.904646011644739,1.0,1,145,7.907779253238822,1,139
3,5.931978999856066,19,457.37649527039,233.79074891586558,compressed_air,7.905586711773449,1.0,1,146,7.907779253238822,1,139
3,6.151839587471027,18,459.25119175162484,230.19037790076183,compressed_air,7.910025760890519,1.0,1,147,7.910025760890519,1,147
3,6.116614282785276,18,456.76288215996306,231.5483560697946,compressed_air,7.909624523100451,1.0,1,148,7.910025760890519,1,147
3,5.967485126953405,19,456.9212058796964,238.59297665994717,compressed_air,7.907730508979914,1.0,1,149,7.910025760890519,1,147
3,6.110807270405992,18,459.3802670797965,234.87652077060267,compressed_air,7.912543852113482,1.0,1,150,7.912543852113482,1,150
3,6.074194687141152,18,459.08891044305824,236.4934187668936,dry_tissue,7.8042663096378915,1.0,1,151,7.912543852113482,1,150
3,6.024162745116647,18,455.6256522640796,231.6802211841622,compressed_air,7.909502751521826,1.0,1,152,7.912543852113482,1,150
3,6.113764548608556,18,459.02345363770957,231.06483299546923,compressed_air,7.910577291900148,1.0,1,153,7.912543852113482,1,150
3,6.213973680390697,18,460.57590282630673,230.1606110394449,compressed_air,7.910163514378533,1.0,1,154,7.912543852113482,1,150
3,6.2844241142206725,18,460.2120780933971,231.58198641242433,compressed_air,7.91026113964708,1.0,1,155,7.912543852113482,1,150
3,6.109415460650816,18,461.4550058092423,230.12197097203034,US_bath,7.685623292476045,1.0,1,156,7.912543852113482,1,150
3,6.274304179930763,18,459.8975695311864,232.90556615394763,compressed_air,7.910838070145717,1.0,1,157,7.912543852113482,1,150
3,6.359844433238709,18,459.71475725970095,233.11336655531775,compressed_air,7.910246519885723,1.0,1,158,7.912543852113482,1,150
1,6.194958771803543,18,459.95109409408104,235.55832640793932,compressed_air,4.610153113234325,2.0,1,159,7.912543852113482,1,150
3,6.0654171942037545,18,460.734571491844,233.7211812127203,US_bath,7.688828494959832,1.0,1,160,7.912543852113482,1,150
3,6.301352444736942,18,461.2012687549386,231.17629554570775,compressed_air,7.910306640615331,1.0,1,161,7.912543852113482,1,150
3,6.149493359055915,18,459.8118643274909,231.189152774941,compressed_air,7.9107730097684925,1.0,1,162,7.912543852113482,1,150
3,6.085145853608466,18,460.63621074862795,233.04911516390325,US_bath,7.687982843510364,1.0,1,163,7.912543852113482,1,150
2,6.273978938895913,18,458.1632846273913,230.2742965481388,compressed_air,6.169630649169978,2.0,1,164,7.912543852113482,1,150
3,5.992457806647884,18,460.0929174722751,231.45205213595204,compressed_air,7.911875265869685,1.0,1,165,7.912543852113482,1,150
3,6.178109265299355,18,458.9027309069675,233.41140651290195,compressed_air,7.911255013291985,1.0,1,166,7.912543852113482,1,150
3,6.029779321034365,18,459.61732368037946,230.35313314874955,degreasing,7.756683210372264,1.0,1,167,7.912543852113482,1,150
3,5.907562690358062,18,458.55385701496215,233.461612615347,compressed_air,7.912548501842248,1.0,1,168,7.912548501842248,1,168
2,6.110527466410522,18,461.5328245426286,232.8441772888832,compressed_air,6.169630649169978,2.0,1,169,7.912548501842248,1,168
3,5.762736129722807,18,458.84870128587545,233.17946789776124,compressed_air,7.913171919342482,2.0,1,170,7.912548501842248,1,168
3,6.1603917221635065,18,460.33570021827296,233.03543291598075,compressed_air,7.911808276969378,1.0,1,171,7.912548501842248,1,168
3,6.015567457078717,18,457.6577842038839,236.6783644042169,compressed_air,7.912983157396617,1.0,1,172,7.912983157396617,1,172
3,6.096024713514639,18,458.5803662668804,233.36581668009157,compressed_air,7.911561088135579,1.0,1,173,7.912983157396617,1,172
3,5.937426859217124,18,458.7503507447916,232.18692078612182,compressed_air,7.911908317174698,1.0,1,174,7.912983157396617,1,172
3,6.033139899059934,18,456.75560225085144,234.34562782962732,compressed_air,7.911362433596871,1.0,1,175,7.912983157396617,1,172
3,5.873100318342339,18,459.4295527423513,236.08345177530546,compressed_air,7.914296772999615,1.0,1,176,7.914296772999615,1,176
3,5.7033720615460854,18,458.33165378364447,234.01359525335667,compressed_air,7.913526053322926,2.0,1,177,7.914296772999615,1,176
3,5.960935244329632,18,458.4855803084603,234.62867796215366,compressed_air,7.912794689453211,1.0,1,178,7.914296772999615,1,176
3,6.016506132732827,18,456.20498671977793,237.7360382002906,compressed_air,7.912561395549158,1.0,1,179,7.914296772999615,1,176
3,5.884065821762252,18,458.5035657373598,237.03809525957874,compressed_air,7.914214204933843,1.0,1,180,7.914296772999615,1,176
3,5.997882355504793,18,457.13303188399607,236.26390842783368,compressed_air,7.912600313983149,1.0,1,181,7.914296772999615,1,176
3,5.880667611564844,18,458.96132297121864,234.6442387372815,compressed_air,7.913405604963071,1.0,1,182,7.914296772999615,1,176
3,5.8054305950865,18,461.4523575900569,234.7798611807522,compressed_air,7.914803093415853,1.0,1,183,7.914803093415853,1,183
3,6.04362456673806,18,459.1630894271211,236.4253183320288,dry_tissue,7.804504100652484,1.0,1,184,7.914803093415853,1,183
3,5.8028426348939135,18,461.6787635695213,233.24348258279025,compressed_air,7.914169555953944,1.0,1,185,7.914803093415853,1,183
3,5.880237337381962,18,463.2592361230767,233.1632906672862,compressed_air,7.914237887843928,1.0,1,186,7.914803093415853,1,183
3,5.833979081331915,18,458.8052042348588,234.8867932831913,compressed_air,7.913641581038093,1.0,1,187,7.914803093415853,1,183
3,6.017831092640929,18,459.5007118799455,236.06315845627375,compressed_air,7.913630429823152,1.0,1,188,7.914803093415853,1,183
3,5.747515212822626,18,462.9871141430588,236.62365911037645,compressed_air,7.916328932225343,2.0,1,189,7.914803093415853,1,183
3,5.735918370518029,18,464.19635952715424,234.83676297518457,compressed_air,7.915820837820723,2.0,1,190,7.914803093415853,1,183
3,5.80919286693538,18,462.39168139310505,235.82074554627803,compressed_air,7.915558876582636,1.0,1,191,7.915558876582636,1,191
3,5.626186194880436,18,463.26241271100264,234.79322490295075,compressed_air,7.915995740447673,2.0,1,192,7.915558876582636,1,191
3,5.61158051119511,18,464.45657488391856,234.44523443742986,compressed_air,7.916120636536581,2.0,1,193,7.915558876582636,1,191
3,5.799890183200204,18,462.4232540299998,237.01111338551422,degreasing,7.7647836220770925,1.0,1,194,7.915558876582636,1,191
3,5.767092881628307,18,461.3981124062946,233.60081856099717,compressed_air,7.914389197451136,2.0,1,195,7.915558876582636,1,191
3,5.7660191789671655,18,464.10785513102746,234.248805827025,compressed_air,7.91541068240712,2.0,1,196,7.915558876582636,1,191
3,5.847286630492816,18,460.985057778226,233.43424089377726,compressed_air,7.913838395450988,1.0,1,197,7.915558876582636,1,191
3,5.6924281944111765,18,462.0193776542365,233.74717495197407,compressed_air,7.9149381178288865,2.0,1,198,7.915558876582636,1,191
3,5.845510800373271,18,463.52924730513405,235.03602808454582,compressed_air,7.915338591785614,1.0,1,199,7.915558876582636,1,191
3,5.743332414429502,18,462.573309211523,236.1778272723964,compressed_air,7.916032634832056,2.0,1,200,7.915558876582636,1,191
2,12.646595195982945,17,454.3975125691894,73.24609271780118,dry_tissue,5.344496983939775,2.0,2,1,0.0,0,1
2,15.939425619183462,46,461.3587503771372,238.24635677738792,US_bath,4.610153113234325,2.0,2,2,0.0,0,1
1,4.400896021984067,29,371.9422277423204,171.23479250234465,compressed_air,4.610153113234325,2.0,2,3,0.0,0,1
2,8.01234241317674,4,376.407478822197,92.61506279512218,degreasing,5.043512751384506,2.0,2,4,0.0,0,1
1,18.997332586486877,18,317.96181337158777,124.46504176591178,US_bath,4.610153113234325,2.0,2,5,0.0,0,1
3,14.878231905643752,43,489.4556178565951,106.79710751701823,compressed_air,6.125002002877025,1.0,2,6,6.125002002877025,1,6
1,19.828004772775515,27,448.00512950918954,150.42202435634445,compressed_air,4.610153113234325,2.0,2,7,6.125002002877025,1,6
1,7.5152357319963645,2,307.80326013275914,134.30589114838435,degreasing,4.610153113234325,2.0,2,8,6.125002002877025,1,6
2,4.031624957489402,15,337.4470184633213,202.43279840623953,dry_tissue,5.344496983939775,2.0,2,9,6.125002002877025,1,6
2,9.011484601774018,10,325.22387932850376,164.2834173179143,degreasing,5.043512751384506,2.0,2,10,6.125002002877025,1,6
2,15.80965729995076,38,350.53745606556447,136.42753676051467,US_bath,4.610153113234325,2.0,2,11,6.125002002877025,1,6
1,13.186354777775179,29,337.48527235853663,5.461015850044744,US_bath,4.610153113234325,2.0,2,12,6.125002002877025,1,6
1,17.381217815779888,35,462.1573934119864,13.770862704251051,degreasing,4.610153113234325,2.0,2,13,6.125002002877025,1,6
3,16.78119354426556,29,364.0692486648984,187.69625776461154,dry_tissue,5.304759655660785,1.0,2,14,6.125002002877025,1,6
2,7.694143232481004,10,368.2462113842892,158.61405970369287,compressed_air,6.169630649169978,2.0,2,15,6.125002002877025,1,6
1,19.514885840815936,48,334.45991331007826,20.753557772986774,dry_tissue,4.610153113234325,2.0,2,16,6.125002002877025,1,6
3,5.121545282319186,7,329.5192476905485,187.48245876766177,degreasing,6.917408573457494,2.0,2,17,6.125002002877025,1,6
1,19.00018830473136,32,493.4019190564554,46.33931098994981,dry_tissue,4.610153113234325,2.0,2,18,6.125002002877025,1,6
2,11.191287201111184,21,320.0733949872008,150.51987856292567,dry_tissue,5.344496983939775,2.0,2,19,6.125002002877025,1,6
1,18.764641825751628,33,340.1881823070839,247.52610527924452,US_bath,4.610153113234325,2.0,2,20,6.125002002877025,1,6
1,12.384051562225846,11,491.313087847969,63.85584184001235,degreasing,4.610153113234325,2.0,2,21,6.125002002877025,1,6
2,6.817359711133438,25,377.7958628005641,217.08809140473736,compressed_air,6.169630649169978,2.0,2,22,6.125002002877025,1,6
3,5.396907887149295,35,404.42292681578783,89.25972909638564,dry_tissue,5.944756093981227,2.0,2,23,6.125002002877025,1,6
