scenario,plasma_distance,plasma_passes,plasma_power,plasma_speed,pretreatment,loss,c1,macrorep,iteration,cumulative_max_loss,c1_cumulative_max_loss,best_row_number
6,6.74128930722461,22,392.53509847403683,194.96714247189405,dry_tissue,7.662283847321488,1.0,5,166,7.672997695215767,1,165
6,6.887423000521543,22,393.9623503848068,194.68597520089378,US_bath,7.419903401109421,1.0,5,167,7.672997695215767,1,165
6,6.748076458016063,23,394.38980241940425,191.17439312434686,dry_tissue,7.650271886953112,1.0,5,168,7.672997695215767,1,165
6,6.575332654546237,22,396.72992823136155,191.47459635888924,dry_tissue,7.672582507155436,1.0,5,169,7.672997695215767,1,165
6,6.599675084191297,22,396.09472060346354,193.55372239323813,compressed_air,7.482480287919125,1.0,5,170,7.672997695215767,1,165
6,6.572564450394936,22,396.9609211139478,192.79055553384055,dry_tissue,7.675159442772387,1.0,5,171,7.675159442772387,1,171
6,6.518804278956424,22,399.67839121683767,193.13394488387868,dry_tissue,7.684188161296817,1.0,5,172,7.684188161296817,1,172
2,6.422835721573462,22,399.0986565226326,191.4732317972493,dry_tissue,5.737040080620966,2.0,5,173,7.684188161296817,1,172
6,6.605908289741656,22,398.4725505833671,193.27189866433645,dry_tissue,7.679935928799804,1.0,5,174,7.684188161296817,1,172
6,6.431545220293243,22,398.32249393904914,192.38618225075888,dry_tissue,7.680063517908434,1.0,5,175,7.684188161296817,1,172
6,6.50488499498593,22,396.7610639322971,191.80288675631198,dry_tissue,7.673890373779923,1.0,5,176,7.684188161296817,1,172
6,6.4995402420280355,22,401.5530352061761,192.6843918390107,dry_tissue,7.689043463196036,1.0,5,177,7.689043463196036,1,177
6,6.6220539191556,22,401.7612039646575,191.74610791321396,dry_tissue,7.686928543403952,1.0,5,178,7.689043463196036,1,177
6,6.4674919186835185,22,401.28639544784266,196.0802304811996,US_bath,7.463532733849367,1.0,5,179,7.689043463196036,1,177
6,6.3572211669943055,22,399.8230623672168,193.91933616162174,dry_tissue,7.687239974013331,1.0,5,180,7.689043463196036,1,177
6,6.426891334380436,22,402.5669071258131,192.49717818566694,dry_tissue,7.692276661042839,1.0,5,181,7.692276661042839,1,181
5,6.434136287240381,22,402.78735765009503,195.84659916284645,dry_tissue,5.844241634220034,2.0,5,182,7.692276661042839,1,181
6,6.473894029914928,21,401.7690645710505,190.7461465267472,degreasing,7.523391622352975,1.0,5,183,7.692276661042839,1,181
6,6.443559171390411,22,398.44784195889275,193.77847782025384,dry_tissue,7.682264583577542,1.0,5,184,7.692276661042839,1,181
1,6.513567091524271,22,404.3773844605415,189.65186960511406,dry_tissue,4.7143578975934375,2.0,5,185,7.692276661042839,1,181
6,6.443865054419068,22,402.4382762555893,193.9049534229641,dry_tissue,7.693778525314444,1.0,5,186,7.693778525314444,1,186
6,6.544377888085384,22,401.3737473281204,192.80638153075768,dry_tissue,7.688252172672819,1.0,5,187,7.693778525314444,1,186
6,6.301775845531567,22,402.95191360784986,192.79332544561396,dry_tissue,7.6948516451194635,1.0,5,188,7.6948516451194635,1,188
6,6.618262338032535,22,402.7530285921443,189.5110820504031,dry_tissue,7.686336368806508,1.0,5,189,7.6948516451194635,1,188
6,6.513571216557041,22,403.7704637703592,191.50187089033744,dry_tissue,7.693210258615351,1.0,5,190,7.6948516451194635,1,188
6,6.314318304768954,22,403.4399697026871,194.34764948531188,dry_tissue,7.69829117168813,1.0,5,191,7.69829117168813,1,191
6,6.3042080782777745,22,401.44118006105816,192.18753657799252,dry_tissue,7.689803442019004,1.0,5,192,7.69829117168813,1,191
6,6.261871593294652,22,403.21508049631916,194.87159628588753,dry_tissue,7.698839286684489,1.0,5,193,7.698839286684489,1,193
6,6.501302704955083,22,404.92452263335474,195.9666563625341,dry_tissue,7.702807777056339,1.0,5,194,7.702807777056339,1,194
6,6.252149862776733,22,402.84894704581524,195.3354041790708,dry_tissue,7.698559061075996,1.0,5,195,7.702807777056339,1,194
6,6.11019862134727,22,406.3948462449242,193.73328344735705,US_bath,7.483624753002561,1.0,5,196,7.702807777056339,1,194
3,6.426919306928687,22,406.21102638695726,194.9220737923505,dry_tissue,7.683794812067232,1.0,5,197,7.702807777056339,1,194
3,6.333837453529822,22,402.21470952327223,193.28200531796637,dry_tissue,7.671049550194018,1.0,5,198,7.702807777056339,1,194
6,6.34298718594914,22,403.7441552320192,194.92746609973617,dry_tissue,7.699685862627027,1.0,5,199,7.702807777056339,1,194
6,6.441383270995886,22,403.82758740920684,195.28182917158006,compressed_air,7.5191828992867284,1.0,5,200,7.702807777056339,1,194
2,5.186462251488498,27,471.99681227412924,209.9193053859943,US_bath,4.7143578975934375,2.0,6,1,0.0,0,1
3,4.666241676525113,5,447.4569165493311,219.96361152828936,dry_tissue,7.6558504470081985,2.0,6,2,0.0,0,1
6,5.078123282114609,41,394.35572620870425,43.51039137135402,degreasing,3.0421319754989744,2.0,6,3,0.0,0,1
1,7.666324845970566,30,364.0224531931891,129.33507643659394,degreasing,4.7143578975934375,2.0,6,4,0.0,0,1
1,4.127450068323942,49,443.439916708552,124.21478181721885,US_bath,4.7143578975934375,2.0,6,5,0.0,0,1
6,6.372927958332035,48,498.6792880059875,78.11416332397417,compressed_air,3.331135298766062,1.0,6,6,3.331135298766062,1,6
6,13.430659505567082,34,478.5117905700432,246.49024135142477,US_bath,4.969612446973265,1.0,6,7,4.969612446973265,1,7
1,4.467524252117942,20,329.0235421184915,101.33491343172825,US_bath,4.7143578975934375,2.0,6,8,4.969612446973265,1,7
4,6.33552547674025,25,369.7608985233014,156.98905495542505,dry_tissue,5.592666084349947,2.0,6,9,4.969612446973265,1,7
2,9.358695391557445,18,445.37606533359025,68.14986021876538,degreasing,4.917088687688938,2.0,6,10,4.969612446973265,1,7
2,16.023820876408596,1,419.5130593186964,148.69588709225584,US_bath,4.7143578975934375,2.0,6,11,4.969612446973265,1,7
6,11.36956533674167,5,338.91289856439556,161.10564970201088,dry_tissue,6.4409259731734965,1.0,6,12,6.4409259731734965,1,12
4,13.113321182523158,31,445.6693715928137,73.60328326282796,degreasing,4.755467166789768,2.0,6,13,6.4409259731734965,1,12
3,4.59747873921345,30,430.9755621325336,79.42553437943651,degreasing,5.518082424099233,2.0,6,14,6.4409259731734965,1,12
2,4.6368366934494905,34,316.71767016733264,16.271294572407,US_bath,4.7143578975934375,2.0,6,15,6.4409259731734965,1,12
1,13.374184912047383,9,326.8969297210062,181.525404601615,compressed_air,4.7143578975934375,2.0,6,16,6.4409259731734965,1,12
6,16.094723021988738,46,402.5145764967274,194.25727997483514,US_bath,4.805383050840723,1.0,6,17,6.4409259731734965,1,12
1,18.479803501821348,41,309.4460537070182,213.69837753474002,US_bath,4.7143578975934375,2.0,6,18,6.4409259731734965,1,12
3,15.599254062231557,30,371.33880680455445,21.163258052242885,US_bath,4.6375732069480335,1.0,6,19,6.4409259731734965,1,12
6,12.55033633932008,46,365.74919489113927,14.688347861508348,degreasing,3.2700468446280153,1.0,6,20,6.4409259731734965,1,12
2,19.071660222898203,39,323.4651908510035,168.44731530673045,dry_tissue,5.737040080620966,2.0,6,21,6.4409259731734965,1,12
5,19.369432798449054,44,314.26069582477373,246.41102286964758,US_bath,4.838604058961241,2.0,6,22,6.4409259731734965,1,12
4,9.28552367409595,1,343.4365230035664,192.79993940128514,degreasing,4.755467166789768,2.0,6,23,6.4409259731734965,1,12
2,11.353518823858561,30,313.1501309215998,196.59194072329026,compressed_air,4.899841772861162,2.0,6,24,6.4409259731734965,1,12
6,7.953502686873973,23,463.9670369572817,80.29143518440485,degreasing,6.2753499844204566,1.0,6,25,6.4409259731734965,1,12
5,13.796582116195387,5,365.6995871729911,30.796832272061298,degreasing,5.040561863431046,2.0,6,26,6.4409259731734965,1,12
2,18.775208290427052,39,406.98119827116705,12.223069336135787,compressed_air,4.899841772861162,2.0,6,27,6.4409259731734965,1,12
5,18.254801254241233,10,451.4581171511894,24.555106467164382,US_bath,4.838604058961241,2.0,6,28,6.4409259731734965,1,12
2,18.2553896352504,46,359.324401405765,53.835075863314955,degreasing,4.917088687688938,2.0,6,29,6.4409259731734965,1,12
4,18.50448564052492,32,305.33854344733516,207.86582394709015,degreasing,4.755467166789768,2.0,6,30,6.4409259731734965,1,12
2,6.311765062186883,13,331.3897529215526,177.99865142609332,degreasing,4.917088687688938,2.0,6,31,6.4409259731734965,1,12
4,15.59217410629607,16,411.35019842884105,226.46925835329355,compressed_air,4.73817542204341,2.0,6,32,6.4409259731734965,1,12
2,10.254305799778338,32,469.74581202156605,179.82499871934405,US_bath,4.7143578975934375,2.0,6,33,6.4409259731734965,1,12
3,19.38642528106199,48,475.45032411866396,147.6279674331029,compressed_air,4.859345045872599,1.0,6,34,6.4409259731734965,1,12
6,7.788893659656649,4,310.9964923170199,178.18528750248507,US_bath,6.265156487727215,1.0,6,35,6.4409259731734965,1,12
5,4.698554386081041,11,463.454808016278,123.68500722655092,US_bath,4.838604058961241,2.0,6,36,6.4409259731734965,1,12
1,5.872139374678209,25,494.72274009394437,86.09621275065035,compressed_air,4.7143578975934375,2.0,6,37,6.4409259731734965,1,12
1,9.386916139458211,45,473.9656299048813,211.77323357505523,compressed_air,4.7143578975934375,2.0,6,38,6.4409259731734965,1,12
1,19.55889310265286,48,434.6881918820132,190.785756333378,degreasing,4.7143578975934375,2.0,6,39,6.4409259731734965,1,12
3,14.051761151582282,11,366.4625077165117,207.732467637594,US_bath,4.758527338732618,1.0,6,40,6.4409259731734965,1,12
5,9.7468460834084,20,314.67634218109765,241.74450049553747,dry_tissue,5.844241634220034,2.0,6,41,6.4409259731734965,1,12
1,10.375936027798142,28,480.6116490596419,41.37107886805773,dry_tissue,4.7143578975934375,2.0,6,42,6.4409259731734965,1,12
3,19.333977987800125,48,378.5162604681056,70.25783524163204,degreasing,4.876239157752042,1.0,6,43,6.4409259731734965,1,12
5,10.110289799085152,29,311.36472114803536,16.777652385770445,degreasing,5.040561863431046,2.0,6,44,6.4409259731734965,1,12
6,12.812478635968251,37,435.6117771356218,172.41087023494288,US_bath,5.0474390159068685,1.0,6,45,6.4409259731734965,1,12
4,12.64153686195032,30,352.72035640595755,13.17155416196546,degreasing,4.755467166789768,2.0,6,46,6.4409259731734965,1,12
2,15.286442937731076,47,485.8704971641573,244.2382600878859,degreasing,4.917088687688938,2.0,6,47,6.4409259731734965,1,12
1,16.230796090793802,45,489.9426850943403,103.29303902350664,degreasing,4.7143578975934375,2.0,6,48,6.4409259731734965,1,12
5,10.469720320704411,42,462.69957597049404,234.14654652406017,US_bath,4.838604058961241,2.0,6,49,6.4409259731734965,1,12
1,10.096043076446232,2,381.4964082940081,130.59080868474967,compressed_air,4.7143578975934375,2.0,6,50,6.4409259731734965,1,12
3,4.840855253349005,15,395.42198426475557,91.74323885406308,degreasing,7.2507888046693605,2.0,6,51,6.4409259731734965,1,12
1,17.88342011390086,32,317.0769507724571,227.22722238486594,US_bath,4.7143578975934375,2.0,6,52,6.4409259731734965,1,12
5,19.049612588371286,13,418.42353672766706,30.069073022499953,US_bath,4.838604058961241,2.0,6,53,6.4409259731734965,1,12
5,14.9300365447147,26,401.04785288652465,208.7845517316489,dry_tissue,5.844241634220034,2.0,6,54,6.4409259731734965,1,12
3,7.498951882472834,42,348.0183842768718,87.02066409072492,degreasing,5.271183524545191,1.0,6,55,6.4409259731734965,1,12
2,16.383979101387233,32,412.56388474848274,126.53613913378312,US_bath,4.7143578975934375,2.0,6,56,6.4409259731734965,1,12
6,12.22942639581638,44,444.17088981365146,196.10252230506612,US_bath,5.210298570377255,1.0,6,57,6.4409259731734965,1,12
4,4.795669021929179,2,419.0056386701103,86.05100749326407,compressed_air,4.73817542204341,2.0,6,58,6.4409259731734965,1,12
3,19.080749996865457,29,326.3597412493035,8.133082224954617,degreasing,4.874395225143129,1.0,6,59,6.4409259731734965,1,12
5,14.027223786888408,47,326.4846981319644,56.94172755880292,degreasing,5.040561863431046,2.0,6,60,6.4409259731734965,1,12
6,7.7682492160703465,3,343.8916149195028,77.72003231235247,dry_tissue,7.3480839799197755,1.0,6,61,7.3480839799197755,1,61
6,6.9814268563364354,4,321.21308365995264,86.16392615527144,compressed_air,6.879707389831527,1.0,6,62,7.3480839799197755,1,61
6,5.314058676466868,3,300.63445105895664,91.18581030421323,dry_tissue,6.99151908772368,2.0,6,63,7.3480839799197755,1,61
3,7.746518006786896,4,331.0652414273978,87.73782079798063,compressed_air,6.894451273982631,1.0,6,64,7.3480839799197755,1,61
6,10.891518563469717,3,369.38181492488764,75.61995328472447,dry_tissue,6.8262311212946285,1.0,6,65,7.3480839799197755,1,61
3,7.631434892696154,3,305.9238300867816,84.40886529623633,compressed_air,6.507011336182623,1.0,6,66,7.3480839799197755,1,61
6,7.017812368178523,2,383.0512261579916,80.85840319770615,compressed_air,7.168526310515762,1.0,6,67,7.3480839799197755,1,61
6,5.425054181047759,1,374.78526335316053,63.63752737183047,compressed_air,6.793400850499271,2.0,6,68,7.3480839799197755,1,61
3,8.095269273309308,2,353.398926776886,91.61211387527068,dry_tissue,7.135997417693,1.0,6,69,7.3480839799197755,1,61
3,6.536325983561058,9,385.22747670841056,110.93536226356413,dry_tissue,7.666590378041446,1.0,6,70,7.666590378041446,1,70
3,4.13293629330743,13,378.571420693172,70.27078171182157,dry_tissue,7.3836917491932486,2.0,6,71,7.666590378041446,1,70
3,8.368959197344797,9,370.9869500130673,108.87393632953963,dry_tissue,7.535859595220688,1.0,6,72,7.666590378041446,1,70
3,6.339315227292705,10,372.9925899640546,136.19265556221924,dry_tissue,7.615269614738419,1.0,6,73,7.666590378041446,1,70
3,6.864473845926686,9,367.20590509013306,124.86540859419583,dry_tissue,7.578694921220401,1.0,6,74,7.666590378041446,1,70
3,6.986986479229895,9,383.1475211633368,115.88623016502136,dry_tissue,7.653545597178956,1.0,6,75,7.666590378041446,1,70
3,7.627206993660091,10,381.8101694590258,122.46945121109276,compressed_air,7.419144404015698,1.0,6,76,7.666590378041446,1,70
3,6.414409225639619,8,361.69402352949544,96.11513659040405,dry_tissue,7.551596731711083,1.0,6,77,7.666590378041446,1,70
2,6.0005591779980385,8,364.3928257799621,118.1754010177709,dry_tissue,5.737040080620966,2.0,6,78,7.666590378041446,1,70
3,6.83242616425796,10,398.21380334815996,135.8102928340767,dry_tissue,7.719299406656698,1.0,6,79,7.719299406656698,1,79
3,6.5457539620053415,10,378.18659358245765,118.77233817375772,dry_tissue,7.6327346037306665,1.0,6,80,7.719299406656698,1,79
3,6.5817633310963695,8,391.29351520425496,106.6270197104949,dry_tissue,7.695247817935726,1.0,6,81,7.719299406656698,1,79
3,6.956883404514198,9,394.4990988036385,134.33047836488976,dry_tissue,7.704091645716863,1.0,6,82,7.719299406656698,1,79
3,6.470363746729292,10,396.93495396337846,139.13445728295807,dry_tissue,7.7198069676063685,1.0,6,83,7.7198069676063685,1,83
3,6.684691135824231,9,394.40616574461154,135.10125120797838,dry_tissue,7.707769069418524,1.0,6,84,7.7198069676063685,1,83
3,6.453895395601933,10,395.95668847386736,136.58457520181736,dry_tissue,7.715754756219471,1.0,6,85,7.7198069676063685,1,83
3,6.3276204730085635,8,395.6374756199009,136.5074420387894,dry_tissue,7.711107082949523,1.0,6,86,7.7198069676063685,1,83
3,6.202073828819285,11,397.49659837826016,139.17324598686025,dry_tissue,7.719881984593654,1.0,6,87,7.719881984593654,1,87
3,5.828168888529705,10,398.37293948589775,138.6839266763863,dry_tissue,7.729870598385012,2.0,6,88,7.719881984593654,1,87
3,7.072647933396968,10,397.1049140847808,135.10235936023608,dry_tissue,7.710781514207763,1.0,6,89,7.719881984593654,1,87
3,6.596198377916596,11,396.315274514936,140.2931275038023,dry_tissue,7.712287623465091,1.0,6,90,7.719881984593654,1,87
3,6.429214337713954,10,401.43337948366116,137.56331513640706,dry_tissue,7.736398738996408,1.0,6,91,7.736398738996408,1,91
3,6.3819534150388035,11,398.86508621361213,141.76886380078378,US_bath,7.510350484102663,1.0,6,92,7.736398738996408,1,91
3,6.519423533069398,9,400.2919687368829,136.38901431805488,US_bath,7.522043383863134,1.0,6,93,7.736398738996408,1,91
3,6.3511300420079815,10,395.1294515713899,138.91526560079404,dry_tissue,7.714000885923093,1.0,6,94,7.736398738996408,1,91
3,6.579398665769752,10,401.3069770807502,138.4156394610448,dry_tissue,7.734543275495133,1.0,6,95,7.736398738996408,1,91
3,6.261963420933156,11,401.3122765404042,137.4505929134477,US_bath,7.521500410924067,1.0,6,96,7.736398738996408,1,91
3,6.174695172772708,10,399.02215078000495,138.21838720167776,dry_tissue,7.730026232270276,1.0,6,97,7.736398738996408,1,91
3,7.487893011724396,7,400.93633817287673,137.02727999511188,dry_tissue,7.698529623459889,1.0,6,98,7.736398738996408,1,91
3,5.791691940976687,11,399.75157702003105,139.80499417458543,dry_tissue,7.7308357145947735,2.0,6,99,7.736398738996408,1,91
6,5.950619905257431,10,398.67020311289156,136.4434733822963,dry_tissue,7.749381627161662,2.0,6,100,7.736398738996408,1,91
3,6.76175781488681,10,399.3753903369662,140.9828293576903,US_bath,7.512056136808784,1.0,6,101,7.736398738996408,1,91
3,6.2548127001233285,10,400.79611807352694,137.1483230928293,US_bath,7.526901334008892,1.0,6,102,7.736398738996408,1,91
3,5.947242033029942,10,397.74505736587156,139.49348118492838,compressed_air,7.557590154542082,2.0,6,103,7.736398738996408,1,91
3,6.774367353765871,10,397.9531898691181,135.27252216764342,dry_tissue,7.719048410815862,1.0,6,104,7.736398738996408,1,91
3,6.280129080135967,10,403.54118838523965,138.6155529793334,dry_tissue,7.745384750704344,1.0,6,105,7.745384750704344,1,105
3,6.555160604556115,10,402.1010071923436,137.42375945535247,dry_tissue,7.737392613220862,1.0,6,106,7.745384750704344,1,105
3,6.46647347228086,10,401.5788347151211,139.3194692648048,dry_tissue,7.736934733709223,1.0,6,107,7.745384750704344,1,105
3,6.4654103178076845,9,402.8172156163779,141.30296430202634,dry_tissue,7.741517246689165,1.0,6,108,7.745384750704344,1,105
3,6.374554154963611,9,402.5276873643143,138.454763705057,dry_tissue,7.741783677248957,1.0,6,109,7.745384750704344,1,105
1,6.305470241931225,10,403.1106949193631,139.97523515397188,dry_tissue,4.7143578975934375,2.0,6,110,7.745384750704344,1,105
4,6.554553816206828,9,401.8060392407875,138.8776952099334,degreasing,4.755467166789768,2.0,6,111,7.745384750704344,1,105
3,6.294576813165196,9,402.30122634420604,139.2325975778021,dry_tissue,7.741569340735407,1.0,6,112,7.745384750704344,1,105
3,6.490851906260978,10,402.2528498336997,139.27953872757556,dry_tissue,7.7390589338382165,1.0,6,113,7.745384750704344,1,105
3,6.504109666658439,10,403.2907663489308,139.58488265118993,dry_tissue,7.742612690849177,1.0,6,114,7.745384750704344,1,105
5,6.343444440464336,10,400.84531549379767,137.76036450830404,dry_tissue,5.844241634220034,2.0,6,115,7.745384750704344,1,105
3,6.340309542162471,10,404.5917241987487,139.08032063300126,dry_tissue,7.74857583874579,1.0,6,116,7.74857583874579,1,116
3,6.135048192785663,10,404.2489431208358,138.1106205579791,degreasing,7.591630348662157,1.0,6,117,7.74857583874579,1,116
2,6.505475701453066,10,406.8759823886419,138.04705876208897,dry_tissue,5.737040080620966,2.0,6,118,7.74857583874579,1,116
6,6.247762179428601,10,402.39769241509634,139.5001787239627,dry_tissue,7.760902693379839,1.0,6,119,7.760902693379839,1,119
6,6.282486712227796,10,405.0120196988732,135.56757418361133,dry_tissue,7.768206660570627,1.0,6,120,7.768206660570627,1,120
6,6.144694787776393,10,399.2753985397048,138.6558342545167,dry_tissue,7.750777842153978,1.0,6,121,7.768206660570627,1,120
6,6.8644044589356685,12,399.42622052334224,138.57141650585032,degreasing,7.567067220769964,1.0,6,122,7.768206660570627,1,120
6,5.495979044715124,10,406.7267792316841,137.51183232533532,dry_tissue,7.7784478294166135,2.0,6,123,7.768206660570627,1,120
6,6.164217805016834,9,401.75148463678084,141.38204205571103,dry_tissue,7.759344728814977,1.0,6,124,7.768206660570627,1,120
6,6.099214664475945,10,404.9980679118044,140.1333245581196,dry_tissue,7.770669559886802,1.0,6,125,7.770669559886802,1,125
6,6.458529942881625,9,404.0159237915345,138.40239114758563,dry_tissue,7.765155501051565,1.0,6,126,7.770669559886802,1,125
6,6.228371805171374,10,403.5730017635796,136.61977101715192,dry_tissue,7.76427404647417,1.0,6,127,7.770669559886802,1,125
6,6.618950132924137,10,406.23518999313086,133.51139075443726,dry_tissue,7.768101788673316,1.0,6,128,7.770669559886802,1,125
6,6.251286906199784,10,405.88529273665665,135.8053315090092,dry_tissue,7.771309938489663,1.0,6,129,7.771309938489663,1,129
6,5.487222747591074,10,406.1513390561983,138.6678342260042,dry_tissue,7.776963952718462,2.0,6,130,7.771309938489663,1,129
6,6.5205030564825,10,408.8493058997959,136.14281624350033,US_bath,7.590466647853891,1.0,6,131,7.771309938489663,1,129
6,5.982166502231346,10,406.24865752191903,139.52382330132633,dry_tissue,7.775274876768524,2.0,6,132,7.771309938489663,1,129
6,6.232606054278406,10,403.26241198572654,136.68794342138384,dry_tissue,7.763239283146336,1.0,6,133,7.771309938489663,1,129
6,5.885298219805756,10,404.83144626140603,136.63814512462085,dry_tissue,7.770529176047178,2.0,6,134,7.771309938489663,1,129
6,6.173777072901993,10,408.19725218157004,139.30757244494748,dry_tissue,7.780101074548666,1.0,6,135,7.780101074548666,1,135
6,5.98107674614551,10,406.79791048832715,139.89043555847908,US_bath,7.588856968621203,2.0,6,136,7.780101074548666,1,135
6,6.215397935544374,10,407.1729988941319,139.42484577755982,dry_tissue,7.7766402235768375,1.0,6,137,7.780101074548666,1,135
6,6.01381058989863,10,408.11229677492366,136.57399620319893,degreasing,7.634811601434075,2.0,6,138,7.780101074548666,1,135
6,5.843627639902355,10,406.4841387975554,140.17061568019176,dry_tissue,7.776903951633095,2.0,6,139,7.780101074548666,1,135
6,6.01534360313752,10,406.5792685691573,140.1038189207127,dry_tissue,7.7762566470608565,2.0,6,140,7.780101074548666,1,135
6,6.1323523797946695,10,406.0977449907426,137.202592189228,dry_tissue,7.77326624550663,1.0,6,141,7.780101074548666,1,135
6,5.849902025696564,10,408.19811259262565,140.46747011459635,dry_tissue,7.78230841109137,2.0,6,142,7.780101074548666,1,135
6,6.125599702061253,10,406.4198988926976,141.6130018661027,dry_tissue,7.775343466182237,1.0,6,143,7.780101074548666,1,135
6,6.132540516783933,10,409.4862392430154,141.171109224043,dry_tissue,7.784761843550099,1.0,6,144,7.784761843550099,1,144
6,6.239677361784807,10,409.442118093755,138.8092454076933,dry_tissue,7.783291993515178,1.0,6,145,7.784761843550099,1,144
1,5.720846284218358,10,408.00005872977147,139.657948938881,dry_tissue,4.7143578975934375,2.0,6,146,7.784761843550099,1,144
6,6.001693429235228,10,407.4491524248565,140.75699730347893,dry_tissue,7.779214493308363,2.0,6,147,7.784761843550099,1,144
6,6.300731050451799,10,408.75118326791454,142.06720269150617,dry_tissue,7.781433567186625,1.0,6,148,7.784761843550099,1,144
6,6.218031952652923,10,407.6540139497203,142.41141393765363,dry_tissue,7.778726907443843,1.0,6,149,7.784761843550099,1,144
6,5.911929330725246,10,407.86198544947484,137.88065722705082,dry_tissue,7.78030706663802,2.0,6,150,7.784761843550099,1,144
6,6.240879920309872,10,409.08281622605614,141.07627201599973,dry_tissue,7.78273061849893,1.0,6,151,7.784761843550099,1,144
6,6.239797368096557,10,408.9772627558475,139.11374179094045,dry_tissue,7.781959241715379,1.0,6,152,7.784761843550099,1,144
6,6.151010034580761,10,409.8866771574542,140.5251399855228,dry_tissue,7.785706778644792,1.0,6,153,7.785706778644792,1,153
6,6.067391619212097,10,409.3214014783905,140.11181424088696,US_bath,7.599787053182829,1.0,6,154,7.785706778644792,1,153
6,6.16882363135422,9,409.4660547637661,138.9046274557103,dry_tissue,7.7853138868902105,1.0,6,155,7.785706778644792,1,153
6,6.171657251648224,10,410.2300865788278,141.25388239919724,dry_tissue,7.786758247835713,1.0,6,156,7.786758247835713,1,156
6,6.166166997034824,10,409.85100654237044,141.78888748778098,dry_tissue,7.78576276846244,1.0,6,157,7.786758247835713,1,156
6,6.085072344214902,10,409.70340944183687,140.21528106541086,dry_tissue,7.785521651198618,1.0,6,158,7.786758247835713,1,156
6,6.330524917967528,10,408.19019968171426,140.52799989604884,dry_tissue,7.779146491371167,1.0,6,159,7.786758247835713,1,156
6,6.062718712648926,10,409.6106840730189,140.65167246826294,dry_tissue,7.785483245803523,1.0,6,160,7.786758247835713,1,156
6,6.135343564014289,10,409.19577685745696,141.15420999712958,dry_tissue,7.783853819910227,1.0,6,161,7.786758247835713,1,156
6,6.123640386882091,10,409.32452766171104,140.21872042638208,dry_tissue,7.784119557970281,1.0,6,162,7.786758247835713,1,156
6,6.098854115606298,10,412.40473326861456,142.16066895035382,dry_tissue,7.7938852426562475,1.0,6,163,7.7938852426562475,1,163
6,6.149719250005923,10,409.3373080444022,140.07275562387588,dry_tissue,7.78394648357502,1.0,6,164,7.7938852426562475,1,163
6,6.018742587993434,10,410.80233615952943,139.03901780504046,dry_tissue,7.788924862002828,2.0,6,165,7.7938852426562475,1,163
6,6.034949318609992,10,411.2217937724951,139.58998847444425,dry_tissue,7.790214846858475,1.0,6,166,7.7938852426562475,1,163
6,5.907614216892835,10,410.14064855192987,140.92594611297025,dry_tissue,7.788041566784576,2.0,6,167,7.7938852426562475,1,163
1,6.105242053479845,10,409.77801587937716,139.52547872324607,dry_tissue,4.7143578975934375,2.0,6,168,7.7938852426562475,1,163
6,6.205542552611374,10,410.73160148159087,138.55607447952715,dry_tissue,7.787338805622613,1.0,6,169,7.7938852426562475,1,163
6,6.116575413254228,10,408.83845279533426,142.96526894243686,dry_tissue,7.783218515055916,1.0,6,170,7.7938852426562475,1,163
6,5.9831706529016015,10,411.387247874623,140.960610512282,dry_tissue,7.791347444296088,2.0,6,171,7.7938852426562475,1,163
4,5.991794576141124,10,413.23390104206715,140.58192689028172,dry_tissue,5.592666084349947,2.0,6,172,7.7938852426562475,1,163
6,6.150046038242793,10,411.35367338038736,143.0952510073985,degreasing,7.649281833395812,1.0,6,173,7.7938852426562475,1,163
6,5.9886610332118195,9,411.5607664815269,140.53155747363584,dry_tissue,7.792822096197398,2.0,6,174,7.7938852426562475,1,163
6,5.969592697121638,10,412.52758275955307,138.2320373557645,dry_tissue,7.7940162178092045,2.0,6,175,7.7938852426562475,1,163
6,6.017527652092129,10,410.39011248693663,138.1639314385264,dry_tissue,7.787459986651333,2.0,6,176,7.7938852426562475,1,163
6,6.067875240820997,10,410.53992695890827,140.6978688492102,dry_tissue,7.788258715512918,1.0,6,177,7.7938852426562475,1,163
6,5.893842360723547,10,412.15909890061096,143.18106396679696,dry_tissue,7.794566695040933,2.0,6,178,7.7938852426562475,1,163
6,5.969504250190637,10,413.29778804232257,139.22979659216614,dry_tissue,7.796520649154394,2.0,6,179,7.7938852426562475,1,163
6,5.911512586912461,10,408.8191582925844,137.55049199463548,dry_tissue,7.783149846398443,2.0,6,180,7.7938852426562475,1,163
6,6.018753254448206,10,411.85304786550324,136.23264200560678,dry_tissue,7.791118791913555,2.0,6,181,7.7938852426562475,1,163
6,6.048308048559845,10,413.02319173796394,138.25348121612743,dry_tissue,7.794977467014206,1.0,6,182,7.794977467014206,1,182
6,6.079497242164715,10,413.79046706281906,142.53074477238104,dry_tissue,7.798085070439531,1.0,6,183,7.798085070439531,1,183
6,5.989771829081368,10,412.28338720534083,140.82086435616367,compressed_air,7.650495266730394,2.0,6,184,7.798085070439531,1,183
6,6.10189619915784,10,413.13194506270935,140.06563048746102,dry_tissue,7.795470310837782,1.0,6,185,7.798085070439531,1,183
6,5.943914499180151,10,413.90115731743305,139.83975899703256,dry_tissue,7.798549579938678,2.0,6,186,7.798085070439531,1,183
