scenario,plasma_distance,plasma_passes,plasma_power,plasma_speed,pretreatment,loss,c1,macrorep,iteration,cumulative_max_loss,c1_cumulative_max_loss,best_row_number
2,12.746522455055134,30,473.97247401769914,208.7912726001838,compressed_air,5.230876540401368,2.0,1,51,7.539004055864557,1,50
1,19.815446077342255,4,415.2703906790694,13.050728123299281,degreasing,5.1578740393252875,2.0,1,52,7.539004055864557,1,50
1,6.116990546242773,25,342.02817483600325,167.4753504310097,US_bath,5.1578740393252875,2.0,1,53,7.539004055864557,1,50
1,6.405381145949514,45,347.4277512173998,72.66428558445593,degreasing,5.1578740393252875,2.0,1,54,7.539004055864557,1,50
2,14.678661477437934,41,479.0978614113488,169.25727956509004,dry_tissue,5.482512240078982,2.0,1,55,7.539004055864557,1,50
1,12.833120938579466,45,351.9536662415071,14.428974441280225,dry_tissue,5.1578740393252875,2.0,1,56,7.539004055864557,1,50
1,10.089597718574538,14,355.68379848621146,154.24238648110037,dry_tissue,5.1578740393252875,2.0,1,57,7.539004055864557,1,50
2,16.555544931826162,28,481.2179814454553,80.63996440014677,degreasing,5.570215689412569,2.0,1,58,7.539004055864557,1,50
3,11.859222789603104,29,333.49795452982596,40.2963307337015,compressed_air,4.99423970680078,1.0,1,59,7.539004055864557,1,50
2,7.950160241971798,16,345.1746868244178,99.00973898162273,dry_tissue,5.482512240078982,2.0,1,60,7.539004055864557,1,50
3,9.050780050845233,45,435.67601448831107,233.95043957461485,degreasing,7.217378976827855,1.0,1,61,7.539004055864557,1,50
3,6.660023496169912,29,456.03279691780415,232.24365647358715,US_bath,7.597223122264888,1.0,1,62,7.597223122264888,1,62
3,4.300571462322246,34,484.8749334499078,202.62150633707324,degreasing,7.436666248053693,2.0,1,63,7.597223122264888,1,62
3,7.782646675194531,31,467.85886450962386,208.95702881632516,US_bath,7.429661681852811,1.0,1,64,7.597223122264888,1,62
3,6.838117977380492,27,444.333473334684,241.73516264005139,US_bath,7.643906621304117,1.0,1,65,7.643906621304117,1,65
3,6.893448132734629,32,450.96337920716974,244.83074630839087,US_bath,7.564436190494353,1.0,1,66,7.643906621304117,1,65
3,6.293487063341669,27,439.9479172422557,219.76963952384008,US_bath,7.600989023441587,1.0,1,67,7.643906621304117,1,65
3,5.822680770037303,28,439.4770462570681,211.69580741847784,US_bath,7.5624802338393495,2.0,1,68,7.643906621304117,1,65
3,6.533728122118569,26,436.70231206509953,249.93549943049325,US_bath,7.666030986019423,1.0,1,69,7.666030986019423,1,69
3,6.379233473362911,27,450.3216060242359,247.7589151845707,US_bath,7.667145928234585,1.0,1,70,7.667145928234585,1,70
3,6.604263389623389,26,446.986065513235,245.4208814235135,US_bath,7.67266372410913,1.0,1,71,7.67266372410913,1,71
3,5.959736622647585,26,429.89822190794877,247.31133634699708,US_bath,7.65497128354733,1.0,1,72,7.67266372410913,1,71
3,6.697175084690708,26,443.8224502637439,245.8847741904152,degreasing,7.742109349091901,1.0,1,73,7.742109349091901,1,73
3,5.829459864705187,26,447.5262472033428,247.45679058380495,US_bath,7.684229175413767,2.0,1,74,7.742109349091901,1,73
3,6.314000957069993,25,444.9412239712332,248.24106362381755,degreasing,7.762784334716066,1.0,1,75,7.762784334716066,1,75
3,6.061902416114078,25,447.8063182522802,241.73141630682667,degreasing,7.759593691989454,1.0,1,76,7.762784334716066,1,75
1,6.1692009488290385,25,443.36064197397957,249.48402369336426,degreasing,5.1578740393252875,2.0,1,77,7.762784334716066,1,75
3,6.770511120434699,25,447.18342774785015,243.98513289000758,degreasing,7.754409415616535,1.0,1,78,7.762784334716066,1,75
3,6.9598958450624515,25,442.31128853172595,232.02959004340437,degreasing,7.729911327529255,1.0,1,79,7.762784334716066,1,75
3,7.31375843660951,25,448.79416800248754,240.65726401296237,degreasing,7.7402223919423285,1.0,1,80,7.762784334716066,1,75
3,6.042129321808346,25,449.7037076544357,241.46342370262096,degreasing,7.760955182005771,1.0,1,81,7.762784334716066,1,75
3,5.8899574425952865,24,443.32780185854523,237.0485810478681,degreasing,7.762537007289652,1.0,1,82,7.762784334716066,1,75
3,5.027568229684841,25,451.67363361619874,242.80536630969556,degreasing,7.768341076428161,2.0,1,83,7.762784334716066,1,75
3,6.593738628545361,25,439.5199970783288,247.0030787207682,degreasing,7.751593979477435,1.0,1,84,7.762784334716066,1,75
3,5.961629253574394,23,441.6051177879594,240.8326230357939,degreasing,7.775714630457039,1.0,1,85,7.775714630457039,1,85
3,6.160271923603322,25,445.03356257356506,248.50751041864407,degreasing,7.764504733620505,1.0,1,86,7.775714630457039,1,85
3,6.3722189811848455,24,442.99977549422385,249.3184270714662,degreasing,7.772293283894094,1.0,1,87,7.775714630457039,1,85
3,6.134083652408405,24,444.023823467977,248.2513409995399,degreasing,7.7745147937182875,1.0,1,88,7.775714630457039,1,85
3,6.273174076835343,24,436.38387033508263,243.34197657391132,degreasing,7.757445236619386,1.0,1,89,7.775714630457039,1,85
3,6.256513965279747,24,446.2203610593938,247.95389036079527,degreasing,7.7757229901102,1.0,1,90,7.7757229901102,1,90
3,6.200494496083652,23,445.42349845692485,245.83918043690372,degreasing,7.783880596704997,1.0,1,91,7.783880596704997,1,91
3,6.2177874946322795,22,443.0149866612049,243.8458284866856,degreasing,7.788907406248637,1.0,1,92,7.788907406248637,1,92
3,7.284727276310705,22,446.84066009822374,248.40572605615367,degreasing,7.780924460231418,1.0,1,93,7.788907406248637,1,92
3,6.971836336867267,23,442.90208141705017,237.63272697523692,degreasing,7.762430374203234,1.0,1,94,7.788907406248637,1,92
3,7.129841029900131,22,444.5087548875231,240.15330275507796,dry_tissue,7.760537618757742,1.0,1,95,7.788907406248637,1,92
3,7.598249568095535,23,444.58170845288447,241.50949072480358,degreasing,7.751666370409132,1.0,1,96,7.788907406248637,1,92
3,5.927001880734116,23,452.05954613033686,247.4978049814125,degreasing,7.794012393524841,1.0,1,97,7.794012393524841,1,97
3,5.16340585443661,22,440.26631608409684,242.3831139450825,degreasing,7.7888655089633465,2.0,1,98,7.794012393524841,1,97
3,6.410113428734101,23,446.0033586029319,245.3993749458472,degreasing,7.782203807431611,1.0,1,99,7.794012393524841,1,97
2,6.152484906674385,23,443.8492692226771,244.91343726182185,degreasing,5.570215689412569,2.0,1,100,7.794012393524841,1,97
3,6.106079720342932,22,444.2180162768958,247.96988442498383,degreasing,7.794889714715912,1.0,1,101,7.794889714715912,1,101
3,6.0461567242666145,21,443.3792236649031,227.61739012021766,degreasing,7.78576126593341,1.0,1,102,7.794889714715912,1,101
3,6.18173499430061,22,440.205486589608,242.50341776916162,degreasing,7.7839906336359785,1.0,1,103,7.794889714715912,1,101
3,6.104362929902692,21,441.7024659601589,224.14049531562742,degreasing,7.77951831898542,1.0,1,104,7.794889714715912,1,101
3,6.024609614832674,21,448.35903826032904,244.6905342964332,degreasing,7.80705583775785,1.0,1,105,7.80705583775785,1,105
3,5.382308336631957,23,445.645379512115,242.15931289353057,compressed_air,7.7306158397380935,2.0,1,106,7.80705583775785,1,105
3,6.574341712291893,22,435.73269644999465,241.98809492496,degreasing,7.7723597099167545,1.0,1,107,7.80705583775785,1,105
3,5.410846740348991,23,449.1500313089859,232.66275456920275,degreasing,7.777583180258159,2.0,1,108,7.80705583775785,1,105
3,5.883325622055379,22,442.99895535897235,230.23497393517167,degreasing,7.777887441979919,1.0,1,109,7.80705583775785,1,105
3,5.420496896573033,23,451.54026404856523,224.10238142659475,degreasing,7.768167818062858,2.0,1,110,7.80705583775785,1,105
3,6.726892942175098,21,450.9488813977115,232.85109798648773,degreasing,7.792395764279272,1.0,1,111,7.80705583775785,1,105
3,5.77734671733348,22,454.28585070948,241.14119096378437,degreasing,7.800936189223469,2.0,1,112,7.80705583775785,1,105
3,5.929916079317492,22,448.6517220028619,247.3373317717297,degreasing,7.800821638980281,1.0,1,113,7.80705583775785,1,105
3,6.03360808132586,22,447.8022267528006,248.7847953078369,degreasing,7.800451555564383,1.0,1,114,7.80705583775785,1,105
3,6.25503650385191,22,447.58271156293483,247.68458163440033,degreasing,7.797587989693863,1.0,1,115,7.80705583775785,1,105
3,5.935901037837102,21,449.2701769705571,249.70118297938743,degreasing,7.812349149169629,1.0,1,116,7.812349149169629,1,116
3,5.884209968227342,22,449.4619144983648,245.51574401719355,degreasing,7.800342954567538,1.0,1,117,7.812349149169629,1,116
3,6.035478460478274,21,447.37889764106177,245.55459561096882,degreasing,7.806504482801274,1.0,1,118,7.812349149169629,1,116
3,5.223758319796204,21,445.48121122905974,247.28201986743693,degreasing,7.809044423874276,2.0,1,119,7.812349149169629,1,116
3,5.981900856972497,21,446.61114953410663,245.85249086503856,dry_tissue,7.793233107363902,1.0,1,120,7.812349149169629,1,116
3,5.919148895501369,21,448.80851983993045,249.68440901438692,degreasing,7.811922369699715,1.0,1,121,7.812349149169629,1,116
3,5.967018076552345,20,447.7579367562171,248.66172151892417,degreasing,7.817656170633195,1.0,1,122,7.817656170633195,1,122
1,6.278467538504061,20,449.0747690514903,247.00162841289492,degreasing,5.1578740393252875,2.0,1,123,7.817656170633195,1,122
3,4.772526165903455,20,448.24454961813063,239.49618629842658,degreasing,7.81639737082116,2.0,1,124,7.817656170633195,1,122
3,6.000766527862608,20,449.898531544841,247.10853632714506,degreasing,7.819018207099483,1.0,1,125,7.819018207099483,1,125
3,6.053421529722731,20,449.321038549496,249.3411187697235,degreasing,7.819378633786118,1.0,1,126,7.819378633786118,1,126
3,6.425684185857831,19,447.81837646925555,243.55580290108864,degreasing,7.818282875412696,1.0,1,127,7.819378633786118,1,126
3,5.604567625067715,19,451.84371554498335,239.29246674033806,degreasing,7.826075827481274,2.0,1,128,7.819378633786118,1,126
3,6.145545726103613,19,448.27771794141654,246.91653171528054,degreasing,7.823119036777546,1.0,1,129,7.823119036777546,1,129
3,6.163854110983818,20,450.2456072654313,247.17447777386988,dry_tissue,7.805787343007536,1.0,1,130,7.823119036777546,1,129
1,6.127575745701668,19,449.06435259586544,246.78150104677707,degreasing,5.1578740393252875,2.0,1,131,7.823119036777546,1,129
3,6.219113927495118,19,448.3514772412201,246.23394769331605,degreasing,7.822283212529609,1.0,1,132,7.823119036777546,1,129
3,6.200605428170754,19,448.7067961872149,244.99284702624573,US_bath,7.762178666279349,1.0,1,133,7.823119036777546,1,129
3,5.95166036770782,19,449.66888721926017,248.9796903718045,US_bath,7.767972328845879,1.0,1,134,7.823119036777546,1,129
1,6.223747852612493,19,449.03724150679005,241.0286581433704,dry_tissue,5.1578740393252875,2.0,1,135,7.823119036777546,1,129
3,6.379387315953157,20,449.4363207859891,246.8848595367785,degreasing,7.815305329887958,1.0,1,136,7.823119036777546,1,129
3,6.021303989376332,18,449.8658411028317,246.01457399580616,degreasing,7.831606461003009,1.0,1,137,7.831606461003009,1,137
3,6.047531274891738,18,448.4599510905239,247.59375822030182,compressed_air,7.782314838859353,1.0,1,138,7.831606461003009,1,137
3,6.097325132671873,19,450.24196767990617,246.94908671818135,degreasing,7.825881382024754,1.0,1,139,7.831606461003009,1,137
3,6.086063945747784,18,448.3089030222628,241.55356948293596,degreasing,7.827301304878336,1.0,1,140,7.831606461003009,1,137
3,6.004343956385405,18,449.9882651635928,249.3324007266026,degreasing,7.8331403143903335,1.0,1,141,7.8331403143903335,1,141
3,6.15600779662046,16,445.28089953215357,227.52280644735959,degreasing,7.827611593597622,1.0,1,142,7.8331403143903335,1,141
3,6.323358542432583,14,443.44480311848764,220.72899095117032,degreasing,7.827732592023588,1.0,1,143,7.8331403143903335,1,141
3,4.425229572716519,43,379.5579947323255,227.49070370822284,degreasing,7.313626912761339,2.0,1,144,7.8331403143903335,1,141
3,6.980640451993613,12,445.8358992624655,240.94524002804698,degreasing,7.813776643839077,1.0,1,145,7.8331403143903335,1,141
3,6.153604850208674,15,446.7769551173827,241.55930876831155,degreasing,7.83508571594477,1.0,1,146,7.83508571594477,1,146
3,6.147548532647144,13,444.99468587339373,220.21479990431737,degreasing,7.83200094194822,1.0,1,147,7.83508571594477,1,146
1,6.291997034810638,15,444.3725477362892,226.7671410587419,degreasing,5.1578740393252875,2.0,1,148,7.83508571594477,1,146
3,6.137639657193881,12,446.37524435393027,236.08634929247336,compressed_air,7.778691601402601,1.0,1,149,7.83508571594477,1,146
3,6.047091074830019,14,444.489734892579,245.36007547088124,degreasing,7.830999348961049,1.0,1,150,7.83508571594477,1,146
2,6.2133025606100585,15,447.7059310085696,244.9714493085773,degreasing,5.570215689412569,2.0,1,151,7.83508571594477,1,146
3,6.0435691151925575,17,449.2996763833698,232.9944811430143,degreasing,7.8310149783381675,1.0,1,152,7.83508571594477,1,146
3,6.214188193602028,15,448.11521195448523,242.02247139504854,degreasing,7.836725327695958,1.0,1,153,7.836725327695958,1,153
3,6.252522343335675,14,448.3285183474081,245.3278160382868,degreasing,7.836025022648453,1.0,1,154,7.836725327695958,1,153
3,6.140335992433577,14,447.10668991103125,242.2959753954699,degreasing,7.835250751391708,1.0,1,155,7.836725327695958,1,153
3,6.162740677982497,14,447.5130765544568,240.52155109686078,degreasing,7.835909211342718,1.0,1,156,7.836725327695958,1,153
3,6.204533235115926,14,448.78061690736916,239.78422493740092,degreasing,7.837655952035311,1.0,1,157,7.837655952035311,1,157
3,6.114298641697905,13,447.18144241021,243.10616492742173,degreasing,7.832327209571161,1.0,1,158,7.837655952035311,1,157
3,6.228935688792752,14,449.06898265943255,241.74675192796326,dry_tissue,7.825923863988191,1.0,1,159,7.837655952035311,1,157
3,6.220662403775467,14,445.53258884648596,242.19716570662612,degreasing,7.8319361857192,1.0,1,160,7.837655952035311,1,157
3,6.164027681440035,14,449.1775852790239,242.32735233297902,degreasing,7.838388864541367,1.0,1,161,7.838388864541367,1,161
1,6.226581800326258,14,449.0676194713143,244.17373260040688,degreasing,5.1578740393252875,2.0,1,162,7.838388864541367,1,161
3,6.119729273809083,14,447.8620345797284,245.5401381112734,degreasing,7.836298778007015,1.0,1,163,7.838388864541367,1,161
3,6.209565940774428,13,448.46356419103154,241.56961827548523,degreasing,7.834138551596667,1.0,1,164,7.838388864541367,1,161
3,6.180887377666476,14,448.0625899700809,245.2120623607818,degreasing,7.836197051511931,1.0,1,165,7.838388864541367,1,161
3,6.0177288551685475,14,450.11677538771556,241.74014285482912,degreasing,7.8409072148240115,1.0,1,166,7.8409072148240115,1,166
3,6.114020173586669,14,447.6579314039311,243.2640852507779,degreasing,7.8362592624588,1.0,1,167,7.8409072148240115,1,166
3,6.1045992370622635,15,449.89252233487275,239.78594402214105,degreasing,7.840054277876143,1.0,1,168,7.8409072148240115,1,166
3,6.08778351616067,14,449.4474298908307,241.537648111002,US_bath,7.782275795544555,1.0,1,169,7.8409072148240115,1,166
3,6.006264992136223,14,449.7957085264325,241.79668168636113,dry_tissue,7.828764962412336,1.0,1,170,7.8409072148240115,1,166
3,6.048646411455236,14,450.0996976072637,239.6595968518742,degreasing,7.840824412805191,1.0,1,171,7.8409072148240115,1,166
3,6.253921641878487,15,450.2146639536127,240.62360306559694,degreasing,7.839390712673255,1.0,1,172,7.8409072148240115,1,166
3,6.240225035908253,15,448.69166514047373,241.57082168947673,degreasing,7.837358845977812,1.0,1,173,7.8409072148240115,1,166
3,6.181357133284837,14,448.30716244360315,240.80666471313793,degreasing,7.837019444222431,1.0,1,174,7.8409072148240115,1,166
3,6.040677548575133,14,449.79133641753367,238.98458577350902,degreasing,7.840462380782808,1.0,1,175,7.8409072148240115,1,166
3,6.075443798963203,15,449.28602944337877,241.00277793097254,degreasing,7.839472831380592,1.0,1,176,7.8409072148240115,1,166
1,6.060078199742459,15,450.3317562752963,240.38433537911735,degreasing,5.1578740393252875,2.0,1,177,7.8409072148240115,1,166
3,6.104051508272531,14,450.85638638110476,237.4000448974841,degreasing,7.841651018154762,1.0,1,178,7.841651018154762,1,178
2,6.019124024478398,14,452.6377399047951,236.74622708973587,degreasing,5.570215689412569,2.0,1,179,7.841651018154762,1,178
3,5.9596203474724705,14,451.23400298545647,240.12133255014533,degreasing,7.843011453048864,1.0,1,180,7.843011453048864,1,180
3,5.8807044770282255,14,452.6913906986786,240.75897029571897,degreasing,7.845432547746854,1.0,1,181,7.845432547746854,1,181
3,6.117932237906474,14,451.3335438001327,240.09420481945207,degreasing,7.842084257812233,1.0,1,182,7.845432547746854,1,181
1,5.9156012526790365,14,451.3131209732216,239.82072230657886,compressed_air,5.1578740393252875,2.0,1,183,7.845432547746854,1,181
3,6.017547282217053,14,451.7825552108072,238.24729370478587,degreasing,7.843504597868072,1.0,1,184,7.845432547746854,1,181
2,5.996309170329059,14,453.5825837864329,242.42165737484328,degreasing,5.570215689412569,2.0,1,185,7.845432547746854,1,181
3,6.025646683856978,14,452.60412826028215,241.861475979815,degreasing,7.844353647227994,1.0,1,186,7.845432547746854,1,181
3,5.968490313321076,14,454.38591957571,239.42099879727465,US_bath,7.791255850486655,1.0,1,187,7.845432547746854,1,181
3,5.845362591725314,14,451.4915688969205,238.6051117049497,degreasing,7.84412034021923,2.0,1,188,7.845432547746854,1,181
2,5.948431027302793,14,453.14951336984285,240.47574620076787,degreasing,5.570215689412569,2.0,1,189,7.845432547746854,1,181
1,5.881981753190534,14,450.08307434701965,241.27638903299356,degreasing,5.1578740393252875,2.0,1,190,7.845432547746854,1,181
3,6.033319353319402,14,454.1062809591738,241.06220664216616,degreasing,7.846285651067151,1.0,1,191,7.846285651067151,1,191
3,5.9575144471759245,14,453.9612463954475,243.21965638402799,degreasing,7.846449379119697,1.0,1,192,7.846449379119697,1,192
3,5.9635074328015865,14,454.2700060684333,243.19101147723697,dry_tissue,7.835281178043093,1.0,1,193,7.846449379119697,1,192
3,6.076171855750317,14,453.1118800107422,241.10044424649445,degreasing,7.844727665703035,1.0,1,194,7.846449379119697,1,192
3,5.761583947717421,14,455.68329085550937,240.3966528921984,compressed_air,7.8045073200875,2.0,1,195,7.846449379119697,1,192
3,6.037505281728545,13,456.2921715248295,241.39006021025415,degreasing,7.846591507110871,1.0,1,196,7.846591507110871,1,196
3,6.088442359046129,14,456.9197722040299,240.53828060913327,degreasing,7.849156296655366,1.0,1,197,7.849156296655366,1,197
3,6.059953507160898,14,456.7880991096182,243.0784609461584,degreasing,7.84908548871276,1.0,1,198,7.849156296655366,1,197
3,6.042069423646799,14,455.5317049884844,238.90320310478367,degreasing,7.848017647827809,1.0,1,199,7.849156296655366,1,197
3,6.015745198757714,14,457.2043454690668,240.64649612123551,compressed_air,7.8047149030693586,1.0,1,200,7.849156296655366,1,197
2,12.646595195982945,17,454.3975125691894,73.24609271780118,dry_tissue,5.482512240078982,2.0,2,1,0.0,0,1
2,15.939425619183462,46,461.3587503771372,238.24635677738792,US_bath,5.1578740393252875,2.0,2,2,0.0,0,1
1,4.400896021984067,29,371.9422277423204,171.23479250234465,compressed_air,5.1578740393252875,2.0,2,3,0.0,0,1
2,8.01234241317674,4,376.407478822197,92.61506279512218,degreasing,5.570215689412569,2.0,2,4,0.0,0,1
1,18.997332586486877,18,317.96181337158777,124.46504176591178,US_bath,5.1578740393252875,2.0,2,5,0.0,0,1
3,14.878231905643752,43,489.4556178565951,106.79710751701823,compressed_air,5.186607320264043,1.0,2,6,5.186607320264043,1,6
1,19.828004772775515,27,448.00512950918954,150.42202435634445,compressed_air,5.1578740393252875,2.0,2,7,5.186607320264043,1,6
1,7.5152357319963645,2,307.80326013275914,134.30589114838435,degreasing,5.1578740393252875,2.0,2,8,5.186607320264043,1,6
2,4.031624957489402,15,337.4470184633213,202.43279840623953,dry_tissue,5.482512240078982,2.0,2,9,5.186607320264043,1,6
2,9.011484601774018,10,325.22387932850376,164.2834173179143,degreasing,5.570215689412569,2.0,2,10,5.186607320264043,1,6
2,15.80965729995076,38,350.53745606556447,136.42753676051467,US_bath,5.1578740393252875,2.0,2,11,5.186607320264043,1,6
1,13.186354777775179,29,337.48527235853663,5.461015850044744,US_bath,5.1578740393252875,2.0,2,12,5.186607320264043,1,6
1,17.381217815779888,35,462.1573934119864,13.770862704251051,degreasing,5.1578740393252875,2.0,2,13,5.186607320264043,1,6
3,16.78119354426556,29,364.0692486648984,187.69625776461154,dry_tissue,5.4422026670657875,1.0,2,14,5.4422026670657875,1,14
2,7.694143232481004,10,368.2462113842892,158.61405970369287,compressed_air,5.230876540401368,2.0,2,15,5.4422026670657875,1,14
1,19.514885840815936,48,334.45991331007826,20.753557772986774,dry_tissue,5.1578740393252875,2.0,2,16,5.4422026670657875,1,14
3,5.121545282319186,7,329.5192476905485,187.48245876766177,degreasing,7.154190851034221,2.0,2,17,5.4422026670657875,1,14
1,19.00018830473136,32,493.4019190564554,46.33931098994981,dry_tissue,5.1578740393252875,2.0,2,18,5.4422026670657875,1,14
2,11.191287201111184,21,320.0733949872008,150.51987856292567,dry_tissue,5.482512240078982,2.0,2,19,5.4422026670657875,1,14
1,18.764641825751628,33,340.1881823070839,247.52610527924452,US_bath,5.1578740393252875,2.0,2,20,5.4422026670657875,1,14
1,12.384051562225846,11,491.313087847969,63.85584184001235,degreasing,5.1578740393252875,2.0,2,21,5.4422026670657875,1,14
2,6.817359711133438,25,377.7958628005641,217.08809140473736,compressed_air,5.230876540401368,2.0,2,22,5.4422026670657875,1,14
